Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Jamna Travels (Delhi),A/C Sleeper (2+2),21:10,4:00,06h 50m,INR 1199,21 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
E Bus India,A/C Seater/Sleeper (2+1),20:30,5:00,08h 30m,INR 899,18 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Verma travels,A/C Seater/Sleeper (2+1),22:00,5:30,07h 30m,INR 849,23 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Panwar tour and Travels,A/C Seater / Sleeper (2+2),16:45,2:30,09h 45m,1148,25 Seats available,1.4,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
Ashok Tour And Travels,A/C Seater / Sleeper (2+1),20:05,4:15,08h 10m,INR 790,17 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
FlixBus,Bharat Benz A/C Sleeper (2+1),17:30,2:55,09h 25m,INR 1338.39,2 Seats available,"4.0
22",https://www.redbus.in/bus-tickets/delhi-to-lucknow,Delhi to Lucknow
SHRI RAM TRAVELS,A/C Seater (2+2),16:15,21:15,05h 00m,INR 740,17 Seats available,"4.1
7",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
FlixBus,AC Seater (2+2),15:00,20:30,05h 30m,INR 796.43,4 Seats available,"4.2
56",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),23:59,5:55,05h 56m,INR 1099,14 Seats available,"4.6
13",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),23:50,5:20,05h 30m,INR 597.32,7 Seats available,"4.0
100",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:00,23:20,06h 20m,INR 699,26 Seats available,"3.3
83",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Vijay Tour and Travels,A/C Seater / Sleeper (2+1),19:30,1:30,06h 00m,INR 649,26 Seats available,"3.9
9",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:50,6:30,06h 40m,630,10 Seats available,"3.5
19",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
New Khaira Transport,A/C Seater / Sleeper (2+2),23:10,6:00,06h 50m,INR 500,6 Seats available,"2.3
59",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
SHRI RAM TRAVELS,A/C Seater (2+2),23:00,4:35,05h 35m,INR 705,17 Seats available,2.7,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
New Khaira TPT,AC Sleeper (2+1),23:15,5:00,05h 45m,INR 900,2 Seats available,"2.9
30",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Jaiswal Tour and Travels,A/C Sleeper (2+1),22:50,4:35,05h 45m,INR 1500,30 Seats available,1.3,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Jaiswal Tour and Travels,A/C Seater/Sleeper (2+1),22:15,4:00,05h 45m,INR 1200,10 Seats available,"1.3
7",https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Rahul Travels,AshokLeyland Stile A/C,22:40,4:10,05h 30m,1530,24 Seats available,2,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Rahul Travels,AshokLeyland Stile A/C,23:20,5:10,05h 50m,1530,16 Seats available,2,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Jaiswal Holidays,A/C Sleeper (2+1),22:40,4:30,05h 50m,INR 1000,5 Seats available,2.9,https://www.redbus.in/bus-tickets/bareilly-to-delhi,Bareilly (Uttar Pradesh) to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),23:40,5:30,05h 50m,INR 999,7 Seats available,4.1,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Anshi Raj Shree Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,5:45,05h 46m,463,5 Seats available,"3.8
81",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shatabdi Travels Gorakhpur,AC Sleeper (2+1),23:46,5:33,05h 47m,INR 799,12 Seats available,"3.6
48",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Panwar Travels,A/C Seater / Sleeper (2+1),21:30,2:55,05h 25m,INR 650,23 Seats available,"3.7
4",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Shanvi travels,A/C Seater (2+2),14:32,20:40,06h 08m,INR 480,25 Seats available,"2.7
17",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,NON A/C Sleeper (2+1),23:45,5:00,05h 15m,INR 650,20 Seats available,"2.1
26",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Samay Shatabdi Travels Pvt Ltd,AC Sleeper (2+1),21:00,1:15,04h 15m,INR 1499,4 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
Maa Laxmi Bihar Express,Non A/C Seater / Sleeper (2+1),22:30,5:00,06h 30m,INR 2500,8 Seats available,1.3,https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),21:30,3:30,06h 00m,INR 750,25 Seats available,"2.0
11",https://www.redbus.in/bus-tickets/lucknow-to-gorakhpur,Lucknow to Gorakhpur (uttar pradesh)
UPSRTC - ALI0010,Janrath AC Seater 2+2,15:00,18:00,03h 00m,INR 335,27 Seats available,"2.5
43",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - SKB0212,Ordinary Non AC Seater 2+3,15:16,20:00,04h 44m,INR 278,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0088,Ordinary Non AC Seater 2+3,15:28,18:48,03h 20m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0110,Ordinary Non AC Seater 2+3,15:29,19:17,03h 48m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0102,Ordinary Non AC Seater 2+3,15:30,18:50,03h 20m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0110,Ordinary Non AC Seater 2+3,15:40,18:32,02h 52m,INR 280,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - SKB0214,Ordinary Non AC Seater 2+3,15:46,20:00,04h 14m,INR 278,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0470,Janrath AC Seater 2+2,16:01,19:01,03h 00m,INR 335,26 Seats available,"3.6
9",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0092,Ordinary Non AC Seater 2+3,17:59,21:18,03h 19m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0462,Janrath AC Seater 2+2,17:59,21:01,03h 02m,INR 335,35 Seats available,"3.4
11",https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0096,Ordinary Non AC Seater 2+3,18:29,21:49,03h 20m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0114,Ordinary Non AC Seater 2+3,18:55,21:47,02h 52m,INR 280,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0116,Ordinary Non AC Seater 2+3,19:35,22:27,02h 52m,INR 280,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0108,Ordinary Non AC Seater 2+3,20:28,23:49,03h 21m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - BDV0100,Ordinary Non AC Seater 2+3,20:30,23:50,03h 20m,INR 224,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0146,Ordinary Non AC Seater 2+3,20:31,23:39,03h 08m,INR 280,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - SKD0223,Ordinary Non AC Seater 2+3,21:55,1:20,03h 25m,INR 280,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - MNP0120,Ordinary Non AC Seater 2+3,23:40,2:32,02h 52m,INR 280,52 Seats available,3.3,https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-delhi,Aligarh (uttar pradesh) to Delhi
UPSRTC - PYD0135,Janrath AC Seater 2+3,14:51,19:21,04h 30m,INR 435,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0153,Janrath AC Seater 2+3,15:31,20:01,04h 30m,INR 435,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0012,Shatabdi AC Seater 2+2,15:50,20:20,04h 30m,INR 503,36 Seats available,"2.1
5",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - CBG0030,Janrath AC Seater 2+2,16:15,21:45,05h 30m,INR 503,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - MZP0003,Rajdhani Non AC Seater 2+3,16:20,22:00,05h 40m,INR 314,51 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0202,Volvo AC Seater 2+2,16:30,21:00,04h 30m,INR 708,39 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0137,Janrath AC Seater 2+3,16:31,21:01,04h 30m,INR 435,48 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0139,Janrath AC Seater 2+3,17:00,21:30,04h 30m,INR 435,48 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - ALM0180,Volvo AC Seater 2+2,17:15,21:45,04h 30m,INR 708,39 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0200,Janrath AC Seater 2+2,17:30,22:00,04h 30m,INR 503,36 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - ALM0017,Volvo AC Seater 2+2,18:30,23:00,04h 30m,INR 708,39 Seats available,"2.4
4",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0010,Ordinary Non AC Seater 2+3,19:00,0:00,05h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - PYD0157,Janrath AC Seater 2+3,19:01,23:01,04h 00m,INR 435,46 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - ALM0019,Volvo AC Seater 2+2,19:30,23:59,04h 29m,INR 708,39 Seats available,"4.5
5",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0014,Ordinary Non AC Seater 2+3,19:40,0:40,05h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - MZP0014,Ordinary Non AC Seater 2+3,20:00,1:28,05h 28m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - MZP0110,Ordinary Non AC Seater 2+3,20:02,1:13,05h 11m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0018,Ordinary Non AC Seater 2+3,20:40,1:40,05h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - AWD0035,Janrath AC Seater 2+3,21:00,2:00,05h 00m,INR 435,48 Seats available,"1.0
5",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0022,Ordinary Non AC Seater 2+3,21:20,2:20,05h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0026,Ordinary Non AC Seater 2+3,22:00,3:00,05h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - ALM0182,Volvo AC Seater 2+2,22:30,3:00,04h 30m,INR 708,39 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0030,Ordinary Non AC Seater 2+3,22:40,3:40,05h 00m,INR 341,52 Seats available,3.3,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - AWD0201,Janrath AC Seater 2+3,23:00,4:15,05h 15m,INR 435,48 Seats available,"2.8
17",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
UPSRTC - RBL0034,Ordinary Non AC Seater 2+3,23:20,4:20,05h 00m,INR 341,52 Seats available,"2.9
5",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
ARORA TRAVELS,Volvo AC Seater (2+2),17:15,21:59,04h 44m,INR 703,24 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
ARORA TRAVELS,Volvo AC Seater (2+2),22:00,2:45,04h 45m,INR 703,25 Seats available,3.9,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
Goyal Travels,A/C Seater / Sleeper (2+1),23:49,3:55,04h 06m,INR 500,17 Seats available,"2.2
34",https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
Arhaan Travels,NON A/C Sleeper (2+1),15:30,19:35,04h 05m,2312,30 Seats available,2.4,https://www.redbus.in/bus-tickets/lucknow-to-allahabad,Lucknow to Prayagraj(Uttar Pradesh)
Chaturvedi Bus Service,A/C Seater/Sleeper (2+1),21:30,2:00,04h 30m,INR 550,9 Seats available,2.1,https://www.redbus.in/bus-tickets/delhi-to-aligarh-uttar-pradesh,Delhi to Aligarh (uttar pradesh)
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:20,7:00,08h 40m,INR 849,25 Seats available,"4.7
1425",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:40,4:55,08h 15m,INR 1219,18 Seats available,"4.8
580",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),21:00,5:15,08h 15m,INR 1189,24 Seats available,"4.7
760",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdZingbus Plus,A/C Semi Sleeper / Sleeper (2+1),22:00,6:45,08h 45m,942,21 Seats available,"4.4
980",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,Bharat Benz A/C Seater /Sleeper (2+1),22:30,6:00,07h 30m,INR 949,21 Seats available,"4.6
1533",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),22:00,6:15,08h 15m,INR 1209,22 Seats available,"4.7
733",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:35,7:35,08h 00m,INR 889,23 Seats available,"4.7
548",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
AdIntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:30,7:15,08h 45m,INR 1009,24 Seats available,"4.5
475",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:40,6:40,08h 00m,INR 939,26 Seats available,"4.7
534",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:50,5:50,08h 00m,INR 1009,23 Seats available,"4.7
430",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:50,7:05,08h 15m,INR 1009,29 Seats available,"4.7
415",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
International Tourist Centre,VE A/C Seater / Sleeper (2+1),21:30,6:15,08h 45m,846,26 Seats available,"4.6
1041",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,6:15,08h 15m,854,17 Seats available,"4.6
750",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:45,7:45,08h 00m,INR 999,25 Seats available,"4.6
605",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Fouji travels,VE A/C Seater / Sleeper (2+1),22:30,6:20,07h 50m,INR 899,22 Seats available,"4.5
1062",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:30,6:15,08h 45m,INR 839,26 Seats available,"4.6
535",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:00,7:45,08h 45m,INR 1039,24 Seats available,"4.6
372",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
BT Travels,A/C Seater / Sleeper (2+1),21:50,6:20,08h 30m,854,27 Seats available,"4.5
586",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Fouji travels,A/C Seater / Sleeper (2+1),22:10,6:00,07h 50m,INR 899,33 Seats available,"4.4
947",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),23:30,8:30,09h 00m,INR 989,29 Seats available,"4.5
457",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Ashok Bus Service,VE A/C Sleeper (2+1),23:10,6:40,07h 30m,INR 999,35 Seats available,"4.4
676",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:20,6:20,08h 00m,INR 899,28 Seats available,"4.5
312",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),21:40,5:40,08h 00m,INR 1069,21 Seats available,"4.4
435",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:50,5:25,08h 35m,INR 999,24 Seats available,"4.5
235",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
RS YADAV SMART BUS,VE A/C Seater / Sleeper (2+1),22:40,7:00,08h 20m,INR 1799,3 Seats available,"4.4
273",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
RS YADAV SMART BUS,A/C Seater / Sleeper (2+1),23:30,6:25,06h 55m,INR 1499,8 Seats available,"4.5
144",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
PTC-SKYBUS,VE A/C Seater / Sleeper (2+1),18:15,2:45,08h 30m,949,5 Seats available,"4.5
137",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),21:45,5:10,07h 25m,INR 1300,6 Seats available,"4.4
233",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),22:10,6:10,08h 00m,INR 1259,11 Seats available,"4.3
353",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,A/C Semi Sleeper / Sleeper (2+1),23:15,7:45,08h 30m,INR 959,26 Seats available,"4.4
167",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:40,6:45,09h 05m,1187,30 Seats available,"4.4
863",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Saarthi Travels India,A/C Seater / Sleeper (2+1),23:10,7:30,08h 20m,INR 1299,5 Seats available,New,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Shobha Bus Service,A/C Sleeper (2+1),21:20,5:00,07h 40m,INR 1599,15 Seats available,New,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Shobha Bus Service,A/C Sleeper (2+1),21:00,4:40,07h 40m,INR 1500,7 Seats available,New,https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Gola Bus Service,VE A/C Sleeper (2+1),23:05,6:20,07h 15m,INR 1799,11 Seats available,"4.3
184",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:00,5:50,07h 50m,INR 1039,31 Seats available,"4.3
962",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),0:10,6:50,06h 40m,INR 1599,21 Seats available,"4.3
134",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
VGO BUS,A/C Sleeper (2+1),22:35,7:00,08h 25m,INR 999,16 Seats available,"4.3
126",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Vande Fly,A/C Seater / Sleeper (2+2),22:30,6:30,08h 00m,729,45 Seats available,"3.0
86",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Vande Fly,A/C Seater / Sleeper (2+2),21:30,5:30,08h 00m,629,46 Seats available,"3.0
30",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Yolo Bus,Bharat Benz A/C Sleeper (2+1),23:00,5:14,06h 14m,INR 1699,16 Seats available,"4.7
67",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),22:05,5:20,07h 15m,INR 1399,9 Seats available,"4.2
135",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Vaishali Expresso Pvt. Ltd.,A/C Seater / Sleeper (2+1),22:59,6:15,07h 16m,INR 1199,11 Seats available,"4.3
91",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:50,5:50,07h 00m,INR 1605,13 Seats available,"4.1
155",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Raj Kalpana Travels Pvt.ltd.,A/C Seater/Sleeper (2+1),22:45,6:15,07h 30m,INR 999,27 Seats available,"4.0
256",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Mahalaxmi Travels,A/C Sleeper (2+1),17:00,1:45,08h 45m,INR 999,17 Seats available,"4.1
125",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
FlixBus,Bharat Benz A/C Seater (2+2),23:50,8:30,08h 40m,INR 1379.46,11 Seats available,"4.4
165",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
SAFAR EXPRESS PVT LTD,A/C Seater / Sleeper (2+1),21:05,5:20,08h 15m,INR 1299,17 Seats available,"3.8
347",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Gola Bus Service,VE A/C Seater / Sleeper (2+1),0:30,7:55,07h 25m,INR 1599,28 Seats available,"4.0
104",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:45,6:30,07h 45m,INR 1399,14 Seats available,"4.6
51",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:40,6:30,08h 50m,1140,12 Seats available,"4.4
61",https://www.redbus.in/bus-tickets/lucknow-to-delhi,Lucknow to Delhi
