Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,0:40,05h 10m,475,32 Seats available,"4.5
58",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,0:30,05h 00m,475,45 Seats available,"4.2
36",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),19:15,23:45,04h 30m,539,31 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,A/C Seater/Sleeper (2+1),20:30,1:50,05h 20m,540,15 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:35,23:59,04h 24m,474,36 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,1:10,05h 10m,INR 499,31 Seats available,"4.2
23",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,23:55,04h 25m,584,27 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,1:30,05h 30m,INR 499,28 Seats available,"4.4
36",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:00,1:10,05h 10m,475,40 Seats available,"4.4
50",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),20:00,1:00,05h 00m,INR 550,34 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Malana Travels,Volvo A/C Semi Sleeper (2+2),20:00,1:30,05h 30m,579,29 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Scania A/C Semi Sleeper (2+2),20:00,1:30,05h 30m,540,27 Seats available,"4.6
106",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,1:00,05h 00m,INR 499,29 Seats available,"4.6
78",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:30,2:15,04h 45m,539,30 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Gola Bus Service,A/C Seater/Sleeper (2+1),20:00,1:30,05h 30m,INR 509,34 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:00,0:45,04h 45m,INR 500,31 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:30,2:25,04h 55m,565,33 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,1:15,05h 15m,570,23 Seats available,"4.7
49",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),20:30,2:00,05h 30m,540,18 Seats available,"4.5
94",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),20:00,1:35,05h 35m,INR 333,42 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:00,0:30,04h 30m,INR 600,39 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),21:45,2:30,04h 45m,611,16 Seats available,"5.0
14",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:15,0:39,04h 24m,523,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:45,0:55,05h 10m,465,28 Seats available,"4.7
88",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),19:55,0:40,04h 45m,540,24 Seats available,"4.0
11",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:15,1:45,05h 30m,474,41 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
FlixBus,Volvo A/C Seater (2+2),20:15,2:00,05h 45m,INR 454.46,19 Seats available,4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),20:20,1:00,04h 40m,404,24 Seats available,3.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
BIR BILLING TRAVELS,Volvo A/C Semi Sleeper (2+2),20:20,1:15,04h 55m,555,36 Seats available,4.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),20:30,1:10,04h 40m,618,20 Seats available,"4.3
11",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:30,1:30,05h 00m,INR 499,27 Seats available,"4.3
45",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:30,1:50,05h 20m,INR 499,21 Seats available,"4.6
37",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,3:50,04h 50m,539,22 Seats available,"4.2
18",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:30,1:45,05h 15m,INR 659,18 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),20:30,2:15,05h 45m,INR 499,15 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
A N Holidays,Volvo A/C Semi Sleeper (2+2),21:00,23:59,02h 59m,468,33 Seats available,3.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),20:45,1:30,04h 45m,INR 450,34 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,1:40,04h 40m,495,39 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),21:45,2:50,05h 05m,540,12 Seats available,"4.8
26",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,2:30,05h 30m,INR 499,24 Seats available,"4.5
14",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,1:45,04h 45m,584,26 Seats available,"4.7
14",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,2:30,05h 30m,626,14 Seats available,"3.2
11",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,1:55,04h 55m,INR 499,36 Seats available,"4.7
57",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),21:00,2:20,05h 20m,555,32 Seats available,"4.3
51",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),21:00,3:25,06h 25m,INR 429,32 Seats available,"4.7
47",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:00,1:20,04h 20m,INR 500,31 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
KVS Holidays,A/C Sleeper (2+2),21:00,2:30,05h 30m,629,36 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,2:00,05h 00m,INR 499,31 Seats available,"4.5
22",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:00,23:00,06h 00m,396,29 Seats available,"1.0
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:15,3:40,05h 25m,540,31 Seats available,"4.5
67",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
FlixBus,Volvo A/C Seater (2+2),21:15,2:50,05h 35m,INR 1033.93,11 Seats available,4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Goel Tourist (Regd),A/C Seater / Sleeper (2+2),17:30,23:15,05h 45m,500,39 Seats available,"2.2
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,2:00,04h 40m,618,19 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,4:25,07h 05m,475,22 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,4:20,05h 45m,494,18 Seats available,4.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:20,2:40,05h 20m,523,31 Seats available,"4.8
29",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,4:15,06h 55m,475,22 Seats available,"4.5
35",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Kingfisher Busline Pvt Ltd,Volvo A/C Multi-Axle Semi Sleeper (2+2),21:30,1:45,04h 15m,630,49 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),21:20,3:00,05h 40m,INR 599,31 Seats available,"4.9
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Malana Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:30,2:30,05h 00m,522,25 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Muskan Tour And Travels private Limited,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),22:40,2:50,04h 10m,599,34 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,3:05,05h 35m,INR 510,28 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,1:59,04h 29m,INR 550,32 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
FlixBus,Volvo A/C Seater (2+2),21:30,3:50,06h 20m,INR 454.46,10 Seats available,"4.4
27",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:50,4:05,05h 15m,599,31 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),20:30,2:30,06h 00m,495,38 Seats available,2.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:15,0:30,05h 15m,831,31 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Golden Temple Express Volvo,Volvo Multi-Axle A/C Semi Sleeper (2+2),22:45,4:10,05h 25m,599,27 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),19:30,0:30,05h 00m,831,35 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),22:00,3:25,05h 25m,466,29 Seats available,"4.8
72",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Here Bus,Bharat Benz A/C Seater (2+2),22:25,3:10,04h 45m,942,45 Seats available,3.6,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,2:15,04h 30m,570,35 Seats available,"5.0
21",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,2:15,04h 30m,618,33 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,4:15,04h 20m,450,37 Seats available,"3.1
28",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),21:50,3:35,05h 45m,INR 599,29 Seats available,"4.6
19",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,VE A/C Seater / Sleeper (2+1),21:50,3:00,05h 10m,INR 499,33 Seats available,"4.5
32",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:55,1:30,03h 35m,INR 499,35 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,4:25,04h 30m,673,39 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:55,3:05,05h 10m,618,36 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,2:15,04h 45m,557,22 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:20,3:20,05h 00m,585,26 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Bharat Benz A/C Sleeper (2+1),22:00,4:05,06h 05m,551,24 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,6:00,06h 05m,449,37 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),22:00,4:15,06h 15m,INR 599,28 Seats available,4.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),22:00,3:40,05h 40m,INR 350,24 Seats available,"4.4
150",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,3:20,05h 20m,569,33 Seats available,"4.7
21",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Metahills holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,0:51,04h 21m,621,31 Seats available,3.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,Electric A/C Seater/Sleeper (2+1),22:00,3:15,05h 15m,425,37 Seats available,"3.4
50",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,A/C Sleeper (2+1),21:35,3:00,05h 25m,616,26 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,2:50,04h 50m,569,45 Seats available,"4.2
28",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
VT Bus,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,3:30,05h 30m,INR 600,33 Seats available,4.3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Reo India Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),22:25,2:49,04h 24m,523,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,2:30,04h 00m,INR 499,29 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Lucky Bus Service,Volvo A/C Sleeper (2+2),18:30,1:00,06h 30m,1214,32 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Bharat Benz A/C Seater /Sleeper (2+1),22:30,2:30,04h 00m,INR 600,27 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),23:15,4:35,05h 20m,465,34 Seats available,"4.8
209",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Volvo 9600 A/C Semi Sleeper (2+2),22:30,3:10,04h 40m,INR 550,31 Seats available,"4.1
4",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),22:40,3:50,05h 10m,INR 499,39 Seats available,"4.7
48",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,6:05,06h 10m,449,31 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:45,1:25,04h 40m,874,31 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),22:50,4:20,05h 30m,INR 599,38 Seats available,"4.2
8",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
NueGo,A/C Seater (2+2),23:00,4:35,05h 35m,387,37 Seats available,"4.1
279",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),22:35,3:45,05h 10m,452,20 Seats available,"4.7
151",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:00,4:20,05h 20m,569,31 Seats available,"4.5
39",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,VE A/C Sleeper (2+1),23:00,3:55,04h 55m,590,21 Seats available,"4.5
328",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),23:10,4:10,05h 00m,INR 499,42 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:20,4:30,05h 10m,INR 550,31 Seats available,4.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),23:00,4:50,05h 50m,540,30 Seats available,"4.8
109",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,4:15,04h 50m,INR 399,28 Seats available,"4.1
98",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),23:25,4:40,05h 15m,INR 499,33 Seats available,"4.2
17",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,4:45,05h 15m,523,31 Seats available,"4.5
38",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
RK Holiday,A/C Seater / Sleeper (2+2),23:30,4:30,05h 00m,INR 699,39 Seats available,3.1,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Kartar Travels Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,4:15,04h 45m,INR 600,37 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),23:30,4:55,05h 25m,523,31 Seats available,"4.6
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,4:35,05h 05m,569,25 Seats available,"4.8
19",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:30,4:30,05h 00m,INR 499,25 Seats available,"4.7
227",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Lucky Bus Service,VE A/C Sleeper (2+2),17:30,23:45,06h 15m,1259,30 Seats available,3.8,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:30,4:40,05h 10m,599,22 Seats available,"4.5
175",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Laxmi holidays,Bharat Benz A/C Sleeper (2+1),23:40,5:10,05h 30m,665,24 Seats available,"4.6
221",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Deltin Travels Pvt Ltd,Scania Multi-Axle AC Semi Sleeper (2+2),23:40,4:59,05h 19m,INR 550,26 Seats available,"4.7
10",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),19:30,23:30,04h 00m,850,33 Seats available,3,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),23:55,4:10,04h 15m,673,39 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Orbit Aviation Pvt Ltd,Mercedes Multi-Axle Semi Sleeper (2+2),23:55,6:15,06h 20m,449,37 Seats available,"3.2
11",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),21:15,2:45,05h 30m,438,36 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30,4:30,06h 00m,1169,38 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Shub Yatra Holidays,A/C Sleeper (2+2),22:00,3:30,05h 30m,809,34 Seats available,2.9,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),16:30,22:30,06h 00m,360,31 Seats available,"2.6
10",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Big Bus,A/C Seater / Sleeper (2+2),17:35,23:00,05h 25m,608,31 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Maheshwaram Travels,A/C Seater / Sleeper (2+2),19:40,1:10,05h 30m,626,36 Seats available,1.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),18:00,23:30,05h 30m,579,31 Seats available,"2.4
6",https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),19:15,0:45,05h 30m,579,30 Seats available,2.4,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
JN HOLIDAYS,Volvo A/C Semi Sleeper (2+2),19:30,0:45,05h 15m,INR 599,29 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,1:30,06h 00m,INR 599,16 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
JN HOLIDAYS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),19:30,23:59,04h 29m,499,33 Seats available,2.7,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,0:30,05h 00m,INR 499,29 Seats available,2.2,https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh
