Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
PVS Tours and Travels,A/C Sleeper (2+1),19:00,22:45,03h 45m,INR 1699,24 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
PVS Tours and Travels,A/C Sleeper (2+1),19:00,23:00,04h 00m,INR 1699,26 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
S R Travels,NON A/C Sleeper (2+1),20:00,23:59,03h 59m,INR 800,5 Seats available,"1.2
11",https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
S R Travels,A/C Seater/Sleeper (2+1),20:30,02:00,05h 30m,INR 700,24 Seats available,"2.0
8",https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
VRL Travels,A/C Sleeper (2+1),16:30,21:10,04h 40m,INR 2200,4 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Orange Tours And Travels,A/C Sleeper (2+1),17:30,22:00,04h 30m,INR 2040,4 Seats available,2.9,https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,23:15,04h 15m,INR 1850,24 Seats available,"2.9
4",https://www.redbus.in/bus-tickets/goa-to-belagavi,Goa to Belagavi
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,INR 850,29 Seats available,"3.6
90",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:15,08:00,08h 45m,INR 1450,23 Seats available,"3.1
105",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,INR 700,1 Seat available,"2.8
117",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),18:00,06:00,12h 00m,1139,18 Seats available,"1.9
20",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Sharma Travels,Bharat Benz A/C Sleeper (2+1),23:00,09:00,10h 00m,INR 1810,23 Seats available,3.9,https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07:00,12h 00m,INR 735,19 Seats available,"2.6
126",https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,04:30,08h 45m,949,10 Seats available,"1.3
5",https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,INR 850,19 Seats available,"2.8
107",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1850,11 Seats available,"4.0
89",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),18:10,04:45,10h 35m,INR 2318,14 Seats available,"3.9
76",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),16:40,04:00,11h 20m,INR 1839,26 Seats available,"4.8
27",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),15:40,03:00,11h 20m,INR 2294,8 Seats available,"4.4
12",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Zingbus Plus,AC Sleeper (2+1),16:05,02:55,10h 50m,1753,5 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
PSR Travels Goa,A/C Sleeper (2+1),18:30,05:30,11h 00m,INR 1800,3 Seats available,"2.9
7",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
S R Travels,A/C Seater/Sleeper (2+1),20:30,07:30,11h 00m,INR 700,24 Seats available,"2.7
161",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,06:15,10h 30m,949,10 Seats available,"1.3
7",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Sharma Travels,Bharat Benz A/C Sleeper (2+1),15:00,02:00,11h 00m,INR 1429,19 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
PVS Tours and Travels,A/C Sleeper (2+1),21:00,09:00,12h 00m,INR 2950,36 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Sri Lakshmi chennakeshava Roadlines,A/C Sleeper (2+1),17:00,02:10,09h 10m,INR 4999,1 Seat available,3.2,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
GOWTHAMI TOURS AND TRAVELS,A/C Sleeper (2+1),17:45,02:30,08h 45m,4750,32 Seats available,2.7,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,19 Seats available,"2.8
51",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,07h 00m,INR 1850,22 Seats available,"3.6
7",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
PSR Travels Goa,A/C Sleeper (2+1),18:30,04:15,09h 45m,INR 1800,3 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,03:45,08h 00m,949,10 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,INR 675,29 Seats available,"2.8
43",https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),23:59,08:00,08h 01m,INR 1450,23 Seats available,3.8,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
New Shivbaba Tours And Travels,AC Sleeper (2+1),20:30,06:00,09h 30m,1139,18 Seats available,"1.5
6",https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45,13:00,01h 15m,INR 200,47 Seats available,"2.9
23",https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:55,01h 25m,INR 200,47 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,13:10,01h 10m,INR 200,48 Seats available,"4.8
5",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:40,01h 10m,INR 200,47 Seats available,3.8,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,47 Seats available,"3.1
9",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Sea Bird Tourist,NON A/C Sleeper (2+1),23:45,08:00,08h 15m,INR 900,7 Seats available,"2.7
32",https://www.redbus.in/bus-tickets/shimoga-to-goa,Shivamogga to Goa
Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,18:45,02h 45m,INR 140,21 Seats available,"3.6
9",https://www.redbus.in/bus-tickets/belagavi-to-marcel,Belagavi to Marcel
Kadamba Transport Corporation Limited (KTCL) - 6020,Non AC Seater 2+2,16:00,19:15,03h 15m,INR 150,20 Seats available,"4.0
28",https://www.redbus.in/bus-tickets/belagavi-to-ponda,Belagavi to Ponda
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,22 Seats available,"3.9
38",https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),10:50,18:45,07h 55m,369,14 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,INR 999,22 Seats available,"3.6
289",https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,05:15,08h 45m,INR 799,26 Seats available,3.2,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:15,06h 30m,664,18 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
IntrCity SmartBus,AC Sleeper (2+1),15:40,23:45,08h 05m,INR 2294,8 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
URL Travels Neeta,A/C Sleeper (2+1),11:00,18:20,07h 20m,2700,28 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
IntrCity SmartBus,AC Sleeper (2+1),16:40,00:45,08h 05m,INR 1839,26 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
IntrCity SmartBus,AC Sleeper (2+1),18:10,01:30,07h 20m,INR 2318,14 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
PSR Travels Goa,A/C Sleeper (2+1),18:30,02:15,07h 45m,INR 1800,3 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
PVS Tours and Travels,A/C Sleeper (2+1),21:00,05:45,08h 45m,INR 2950,36 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1850,17 Seats available,"1.2
4",https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,00:55,05h 10m,1899,30 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),11:00,11:30,00h 30m,INR 150,47 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,INR 150,47 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,46 Seats available,"3.7
11",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),16:25,17:00,00h 35m,INR 150,46 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,19 Seats available,"3.1
15",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 999,24 Seats available,"3.6
142",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1850,11 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
PSR Travels Goa,A/C Sleeper (2+1),18:30,02:35,08h 05m,INR 1800,3 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Venkteshwara Travels,NON A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 799,26 Seats available,3.2,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
URL Travels Neeta,A/C Sleeper (2+1),11:00,18:30,07h 30m,2700,28 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
New Shivbaba Tours And Travels,AC Sleeper (2+1),19:45,02:30,06h 45m,664,10 Seats available,2.5,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,"3.4
8",https://www.redbus.in/bus-tickets/margoa-to-mopa-airport,Margao to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,INR 150,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,INR 150,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,48 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:00,00h 30m,INR 150,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,16:25,00h 25m,INR 150,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:00,00h 30m,INR 150,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
Kadamba Transport Corporation Limited (KTCL) - 159015,A/C Seater (2+3),16:00,18:00,02h 00m,INR 400,47 Seats available,3.6,https://www.redbus.in/bus-tickets/mopa-airport-to-margoa,Mopa Airport to Margao
PSR Travels Goa,A/C Sleeper (2+1),18:00,09:00,15h 00m,INR 1399,13 Seats available,"3.3
143",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),14:30,09:30,19h 00m,INR 1250,11 Seats available,"3.5
50",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),15:00,08:00,17h 00m,INR 1450,23 Seats available,"3.0
28",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Hans Travels (I) Private Limited,A/C Sleeper (2+1),20:19,10:39,14h 20m,INR 1600,1 Seat available,"1.7
23",https://www.redbus.in/bus-tickets/shirdi-to-goa,Shirdi to Goa
Kadamba Transport Corporation Limited (KTCL) - 8355,Non AC Seater 2+2,15:00,01:03,10h 03m,INR 450,33 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-shimoga,Goa to Shivamogga
Kadamba Transport Corporation Limited (KTCL) - 6032,Non AC Seater 2+2,18:00,03:00,09h 00m,INR 550,6 Seats available,"4.0
16",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Bharat Benz A/C Sleeper (2+1),22:30,08:00,09h 30m,INR 1399,14 Seats available,"4.6
41",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,VE A/C Sleeper (2+1),22:30,07:00,08h 30m,INR 1799,11 Seats available,"4.9
30",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),20:30,04:40,08h 10m,INR 864,20 Seats available,"4.9
27",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),20:00,04:10,08h 10m,INR 1413,8 Seats available,"4.7
25",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),21:30,05:40,08h 10m,INR 1402,14 Seats available,"4.5
35",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Gogte ),NON A/C Sleeper (2+1),21:01,05:31,08h 30m,INR 1099,24 Seats available,"4.4
27",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Grand,Volvo Multi-Axle A/C Sleeper (2+1),22:00,07:30,09h 30m,INR 1120,25 Seats available,"4.5
29",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(KVT Narmada Red),Bharat Benz A/C Sleeper (2+1),21:16,06:01,08h 45m,INR 1250,19 Seats available,"4.4
13",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,VE A/C Sleeper (2+1),20:50,05:05,08h 15m,1919,4 Seats available,"4.7
8",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Sangitam Travels Tanzanite,A/C Sleeper (2+1),21:00,04:30,07h 30m,INR 1200,16 Seats available,"4.2
9",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),18:30,02:35,08h 05m,INR 1528,11 Seats available,"5.0
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Prime,A/C Sleeper (2+1),19:30,05:00,09h 30m,INR 1199,9 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,NON A/C Sleeper (2+1),19:01,04:41,09h 40m,INR 1150,15 Seats available,"4.4
6",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,04:45,08h 45m,INR 1250,19 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Amrutyog Travels,A/C Sleeper (2+1),20:00,06:00,10h 00m,INR 1111,24 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi-Princess Nova,Non A/C Seater / Sleeper (2+1),19:00,04:00,09h 00m,INR 799,14 Seats available,"4.1
6",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:00,03:25,08h 25m,INR 1265,15 Seats available,"4.5
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),19:40,03:40,08h 00m,1173,24 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(M.Dev),A/C Sleeper (2+1),22:00,06:50,08h 50m,INR 1200,27 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 700,17 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:00,01:00,10h 00m,INR 1399,21 Seats available,"2.3
4",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Indumati Travels,A/C Sleeper (2+1),21:00,05:00,08h 00m,1131,23 Seats available,"2.3
10",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),19:30,03:10,07h 40m,INR 1517,12 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,Bharat Benz A/C Sleeper (2+1),19:45,03:40,07h 55m,INR 2279,34 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Ashray Travels,Volvo Multi-Axle I-Shift A/C Sleeper (2+1),21:00,06:00,33h 00m,INR 1001,31 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:45,07:15,08h 30m,INR 1350,29 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Anand Ashray Travels,Volvo Multi-Axle A/C Sleeper (2+1),20:00,05:00,09h 00m,INR 1001,22 Seats available,4.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),AC Sleeper (2+1),18:30,04:00,09h 30m,INR 1250,17 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Ashray ),A/C Sleeper (2+1),22:02,07:32,09h 30m,INR 1299,22 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,VE A/C Sleeper (2+1),21:32,05:32,08h 00m,INR 1499,13 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Shreyas),Bharat Benz A/C Sleeper (2+1),20:03,05:03,09h 00m,INR 1199,18 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),19:30,05:10,09h 40m,INR 1199,26 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Vishal),A/C Sleeper (2+1),17:30,03:00,09h 30m,INR 1299,23 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Humsafar),Bharat Benz A/C Sleeper (2+1),19:30,03:45,08h 15m,INR 1299,16 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,02:00,09h 30m,INR 1299,24 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),14:00,23:30,09h 30m,INR 1499,22 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels ( Gogte ),A/C Sleeper (2+1),19:02,04:32,09h 30m,INR 1199,18 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
"National Travels,Goa",NON A/C Sleeper (2+1),19:00,03:30,08h 30m,INR 1099,6 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,01:00,09h 30m,INR 1450,26 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Queen Asta,A/C Sleeper (2+1),20:30,05:30,09h 00m,INR 1199,12 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi Empress Stellar,NON A/C Sleeper (2+1),19:45,04:15,08h 30m,INR 1099,7 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jay khodiyar travels,VE A/C Sleeper (2+1),15:00,23:59,08h 59m,INR 2500,42 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
PSR Travels Goa,A/C Sleeper (2+1),19:15,03:10,07h 55m,INR 999,20 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
PSR Travels (Vaibhav),A/C Sleeper (2+1),22:30,05:30,07h 00m,INR 1599,30 Seats available,3.5,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
VRL Travels,A/C Sleeper (2+1),19:30,04:00,08h 30m,INR 1500,10 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Gobus,NON A/C Sleeper (2+1),20:01,05:16,09h 15m,INR 1099,13 Seats available,"4.1
15",https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Shree),A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1099,13 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:45,07h 45m,7600,1 Seat available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
IntrCity SmartBus,AC Sleeper (2+1),20:00,04:10,08h 10m,INR 1900,34 Seats available,4.4,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Patil Travels,A/C Sleeper (2+1),15:30,02:00,10h 30m,INR 1400,4 Seats available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Prasanna - Purple Bus,VE A/C Sleeper (2+1),21:00,04:00,07h 00m,INR 1395,18 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels (Vaibhav),A/C Sleeper (2+1),22:31,07:16,08h 45m,INR 1250,28 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Atmaram Travels(GTA),A/C Sleeper (2+1),19:00,04:15,09h 15m,INR 1250,28 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jolly Tours and Travels,A/C Sleeper (2+1),18:30,02:30,08h 00m,INR 1450,28 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Jolly Tours and Travels,A/C Seater (2+2),18:30,02:30,08h 00m,INR 1800,40 Seats available,3.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Giroba Travels (Kelkar),Non A/C Seater / Sleeper (2+1),17:45,04:30,10h 45m,INR 700,6 Seats available,3.3,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Ashray Travels,Volvo Multi-Axle Sleeper A/C (2+1),22:45,08:15,09h 30m,INR 2499,36 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),17:00,04:05,11h 05m,INR 1200,25 Seats available,2.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),18:05,03:35,09h 30m,INR 1300,26 Seats available,2.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Naik Tours And Travels,NON A/C Sleeper (2+1),15:05,02:05,11h 00m,INR 1300,25 Seats available,2.8,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Manish Sharma Travels,A/C Sleeper (2+1),20:00,04:00,08h 00m,INR 1500,1 Seat available,2.6,https://www.redbus.in/bus-tickets/goa-to-satara,Goa to Satara
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),13:30,14:30,01h 00m,INR 200,47 Seats available,3.6,https://www.redbus.in/bus-tickets/panaji-to-mopa-airport,Panaji to Mopa Airport
